task_id,must_read,may_update,must_update_on_change,validation_gate,raw_log_path,evidence_artifacts,source_of_truth_table,governing_docs,exact_read_paths,exact_update_paths,path_policy,task_graph_row
CDB040,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,docs/INTEGRATION_CONTRACTS.md;scripts/validate_integration_contracts.py;tests/test_integration_contracts.py;logs/CDB040-tooling.log,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,facts/export boundaries clear,logs/CDB040-tooling.log,logs/CDB040-tooling.log;docs/INTEGRATION_CONTRACTS.md,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,docs/INTEGRATION_CONTRACTS.md;scripts/validate_integration_contracts.py;tests/test_integration_contracts.py;logs/CDB040-tooling.log;execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,current artifacts exact; no path patterns,CDB040
CDB041,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,fixtures/README.md;fixtures/build_script/Cargo.toml;fixtures/build_script/build.rs;fixtures/build_script/src/lib.rs;fixtures/clean_repo/Cargo.toml;fixtures/clean_repo/src/lib.rs;fixtures/dirty_repo/README.md;fixtures/feature_cfg/Cargo.toml;fixtures/feature_cfg/deps/unix_helper/Cargo.toml;fixtures/feature_cfg/deps/unix_helper/src/lib.rs;fixtures/feature_cfg/src/lib.rs;fixtures/fixture_matrix.csv;fixtures/include_edges/Cargo.toml;fixtures/include_edges/assets/blob.bytes;fixtures/include_edges/assets/message.txt;fixtures/include_edges/src/lib.rs;fixtures/macro_rules/Cargo.toml;fixtures/macro_rules/src/lib.rs;fixtures/native_link/Cargo.toml;fixtures/native_link/build.rs;fixtures/native_link/src/lib.rs;fixtures/non_rust_assets/Cargo.toml;fixtures/non_rust_assets/assets/config.kdl;fixtures/non_rust_assets/assets/data.json;fixtures/non_rust_assets/src/lib.rs;fixtures/nushell_syntax/stub_initializer.nu;fixtures/out_dir_generator/Cargo.toml;fixtures/out_dir_generator/build.rs;fixtures/out_dir_generator/src/lib.rs;fixtures/proc_macro_consumer/Cargo.toml;fixtures/proc_macro_consumer/crates/consumer/Cargo.toml;fixtures/proc_macro_consumer/crates/consumer/src/lib.rs;fixtures/proc_macro_consumer/crates/demo_macro/Cargo.toml;fixtures/proc_macro_consumer/crates/demo_macro/src/lib.rs;fixtures/secret_like/Cargo.toml;fixtures/secret_like/src/lib.rs;fixtures/single_simple_crate/Cargo.toml;fixtures/single_simple_crate/src/lib.rs;fixtures/symlink/README.md;fixtures/symlink/symlink_manifest.txt;fixtures/symlink/target.txt;fixtures/workspace_two_crates/Cargo.toml;fixtures/workspace_two_crates/crates/app/Cargo.toml;fixtures/workspace_two_crates/crates/app/src/lib.rs;fixtures/workspace_two_crates/crates/helper/Cargo.toml;fixtures/workspace_two_crates/crates/helper/src/lib.rs,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,fixtures present and documented,logs/CDB041-fixtures.log,logs/CDB041-fixtures.log;fixture workspace,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,current artifacts exact; planned implementation globs allowed only while task status is planned,CDB041
CDB042,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,tests/test_ci_detached_attestation.py;tests/test_ci_toolchain_ownership.py;tests/test_codex_bounded_bridge.nu;tests/test_deterministic_scan.nu;tests/test_dynamic_store_plugin.nu;tests/test_init_provenance.nu;tests/test_locked_context_integration.py;tests/test_mandatory_capability_policy.py;tests/test_mandatory_pg_parity.py;tests/test_materialization_safety.py;tests/test_no_mutation.nu;tests/test_no_real_home_plugin_registration.nu;tests/test_nushell_syntax_gate.nu;tests/test_plugin_registry.nu;tests/test_plugin_secret_guard.nu;tests/test_postgres_open_policy.py;tests/test_redb_lifecycle.nu;tests/test_release_validators.py;tests/test_requirement_proof_attestation.py;tests/test_requirement_proof_ledger.py;tests/test_security_no_leak.nu;tests/test_task_graph_validator.py;tests/test_transient_plugin.nu;tests/test_truth_surface.py;tests/test_unsafe_capture.nu;tests/test_yazelix_disabled_smoke.nu;tests/test_yazelix_enabled_smoke.nu,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,repeat scan checksums stable,logs/CDB042-determinism.log,logs/CDB042-determinism.log;test outputs,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,current artifacts exact; planned implementation globs allowed only while task status is planned,CDB042
CDB043,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,tests/test_ci_detached_attestation.py;tests/test_ci_toolchain_ownership.py;tests/test_codex_bounded_bridge.nu;tests/test_deterministic_scan.nu;tests/test_dynamic_store_plugin.nu;tests/test_init_provenance.nu;tests/test_locked_context_integration.py;tests/test_mandatory_capability_policy.py;tests/test_mandatory_pg_parity.py;tests/test_materialization_safety.py;tests/test_no_mutation.nu;tests/test_no_real_home_plugin_registration.nu;tests/test_nushell_syntax_gate.nu;tests/test_plugin_registry.nu;tests/test_plugin_secret_guard.nu;tests/test_postgres_open_policy.py;tests/test_redb_lifecycle.nu;tests/test_release_validators.py;tests/test_requirement_proof_attestation.py;tests/test_requirement_proof_ledger.py;tests/test_security_no_leak.nu;tests/test_task_graph_validator.py;tests/test_transient_plugin.nu;tests/test_truth_surface.py;tests/test_unsafe_capture.nu;tests/test_yazelix_disabled_smoke.nu;tests/test_yazelix_enabled_smoke.nu,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,MCP/source secret tests pass,logs/CDB043-security-tests.log,logs/CDB043-security-tests.log;test outputs,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,current artifacts exact; planned implementation globs allowed only while task status is planned,CDB043
CDB044,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,tests/test_ci_detached_attestation.py;tests/test_ci_toolchain_ownership.py;tests/test_codex_bounded_bridge.nu;tests/test_deterministic_scan.nu;tests/test_dynamic_store_plugin.nu;tests/test_init_provenance.nu;tests/test_locked_context_integration.py;tests/test_mandatory_capability_policy.py;tests/test_mandatory_pg_parity.py;tests/test_materialization_safety.py;tests/test_no_mutation.nu;tests/test_no_real_home_plugin_registration.nu;tests/test_nushell_syntax_gate.nu;tests/test_plugin_registry.nu;tests/test_plugin_secret_guard.nu;tests/test_postgres_open_policy.py;tests/test_redb_lifecycle.nu;tests/test_release_validators.py;tests/test_requirement_proof_attestation.py;tests/test_requirement_proof_ledger.py;tests/test_security_no_leak.nu;tests/test_task_graph_validator.py;tests/test_transient_plugin.nu;tests/test_truth_surface.py;tests/test_unsafe_capture.nu;tests/test_yazelix_disabled_smoke.nu;tests/test_yazelix_enabled_smoke.nu,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,clean/dirty no-mutation tests pass,logs/CDB044-no-mutation-tests.log,logs/CDB044-no-mutation-tests.log;test outputs,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,current artifacts exact; planned implementation globs allowed only while task status is planned,CDB044
CDB045,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,tests/test_ci_detached_attestation.py;tests/test_ci_toolchain_ownership.py;tests/test_codex_bounded_bridge.nu;tests/test_deterministic_scan.nu;tests/test_dynamic_store_plugin.nu;tests/test_init_provenance.nu;tests/test_locked_context_integration.py;tests/test_mandatory_capability_policy.py;tests/test_mandatory_pg_parity.py;tests/test_materialization_safety.py;tests/test_no_mutation.nu;tests/test_no_real_home_plugin_registration.nu;tests/test_nushell_syntax_gate.nu;tests/test_plugin_registry.nu;tests/test_plugin_secret_guard.nu;tests/test_postgres_open_policy.py;tests/test_redb_lifecycle.nu;tests/test_release_validators.py;tests/test_requirement_proof_attestation.py;tests/test_requirement_proof_ledger.py;tests/test_security_no_leak.nu;tests/test_task_graph_validator.py;tests/test_transient_plugin.nu;tests/test_truth_surface.py;tests/test_unsafe_capture.nu;tests/test_yazelix_disabled_smoke.nu;tests/test_yazelix_enabled_smoke.nu,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,unsafe capture gate tests pass,logs/CDB045-unsafe-tests.log,logs/CDB045-unsafe-tests.log;test outputs,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,current artifacts exact; planned implementation globs allowed only while task status is planned,CDB045
CDB046,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,logs/CDB046-validation.log,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,fmt/clippy/test/doctor pass,logs/CDB046-validation.log,logs/CDB046-validation.log,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,logs/CDB046-validation.log;execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,current artifacts exact; no path patterns,CDB046
CDB047,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,manifests/CHECKSUMS.sha256;manifests/PACK_MANIFEST.json;manifests/PACKAGE_VALIDATION.json;scripts/truth_surface.py;tests/test_truth_surface.py;logs/CDB047-manifest.log,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,manifest checksums match,logs/CDB047-manifest.log,logs/CDB047-manifest.log;manifests/CHECKSUMS.sha256;manifests/PACK_MANIFEST.json;manifests/PACKAGE_VALIDATION.json,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,manifests/CHECKSUMS.sha256;manifests/PACK_MANIFEST.json;manifests/PACKAGE_VALIDATION.json;scripts/truth_surface.py;tests/test_truth_surface.py;logs/CDB047-manifest.log;execution/COMMAND_LEDGER.csv;execution/WORKLOG.md,current artifacts exact; no path patterns,CDB047
CDB048,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,BACKLOG.md;HANDOFF.md,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,capture gaps and MVP2 listed,logs/CDB048-handoff.log,logs/CDB048-handoff.log;handoff docs,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,BACKLOG.md;execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,current artifacts exact; planned implementation globs allowed only while task status is planned,CDB048
CDB049,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;research/nushell_yazelix_cross_reference_report.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,docs/YAZELIX_NUSHELL_RUNTIME.md;research/nushell_yazelix_cross_reference_report.md,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,report cites runtime nu/config/initializer boundaries,logs/CDB049-yazelix-nu-bridge.log,cross-reference report;YAZELIX_NUSHELL_RUNTIME.md,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;research/nushell_yazelix_cross_reference_report.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,research/nushell_yazelix_cross_reference_report.md;execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,current artifacts exact; planned implementation globs allowed only while task status is planned,CDB049
CDB050,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;research/nushell_yazelix_cross_reference_report.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,flake.nix;packaging/codedb_runtime_tool.nix;docs/CODEDB_YAZELIX_RUNTIME_TOOL.md;tests/test_runtime_tool_contract.py;logs/CDB050-runtime-tool.log,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,runtime tool metadata and `codedb --version` smoke pass,logs/CDB050-runtime-tool.log,runtime package metadata;plugin/CLI smoke output,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;research/nushell_yazelix_cross_reference_report.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,flake.nix;packaging/codedb_runtime_tool.nix;docs/CODEDB_YAZELIX_RUNTIME_TOOL.md;tests/test_runtime_tool_contract.py;logs/CDB050-runtime-tool.log;execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,current artifacts exact; no path patterns,CDB050
CDB051,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;research/nushell_yazelix_cross_reference_report.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,crates/codedb/Cargo.toml;crates/codedb/src/main.rs;crates/codedb/tests/relative_repo_path.rs;docs/NUSHELL_PLUGIN_COMPAT.md,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,doctor reports protocol/runtime status and mismatch degrades explicitly,logs/CDB051-nu-protocol.log,doctor output;protocol status row,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv;research/nushell_yazelix_cross_reference_report.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,docs/NUSHELL_PLUGIN_COMPAT.md;execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256,current artifacts exact; planned implementation globs allowed only while task status is planned,CDB051
